CADTH_GID,CRCSHH_GID,CESSH_GID,CRDT_GID,CRDTH_GID,CRFLH_GID,CROP_GID,CRLRH_GID,DFEEH_GID,CRRCH_GID,CRRP_GID,CRRPH_GID,TRGTH_GID,ACNT_GID,BACNT_GID,CRNC_GID,CLNT_GID,DACNT_GID,DEAL_GID,DEPT_GID,DOC_GID,DLCLH_GID,MGRACNTH_GID,DPOS_GID,OPU_GID,OPU7_GID,SEC_GID,EMPL_GID,BNK_GID,DPFLH_GID,MSG_GID,DDLH_GID,TRNS_GID,RSTRH_GID,BRANCH_GID,OPER_GID,ACOPL_GID,ACRSRV_GID,PAL_GID,DADD_GID,DCMT_GID,DEALH_GID,OOL_GID,CRT_GID,ACDLH_GID,CRTH_GID,CSFLH_GID,DAQH_GID,TROP_GID,TRNS_GID.1,PROD_GID,RSTR_GID,SYND_GID,SYNDH_GID,SNDCLH_GID,DFEE_GID
816985716,896243964,499043904,161858265,712915037,451596784,148759546,541744422,918711732,121540940,55515293,291105770,27604235,53525824411,25614018650,aWj,2330782038,188189340,719087432,41871831021,37943990990,269484412,26706260258,236853592,375593682,483020333,596247325,9050732183,2971980573,47519801,6082763941,829607050,7524198332,946071941,88526532676,9517485188,389880392,857882982,200313048,578237349,45082803,350689319,887988283,954316303,140151005,411544865,131666248,740947371,211132858,799557305,864455770,210573509,982831268,517701330,294263573,531154378
26728173,252869237,588470623,190451586,313097840,473794482,306752763,819394458,334043606,514827884,323124803,309921523,262042122,59734418197,20049056655,KeR,2610486753,124652091,336041950,42821810739,32416310828,284404985,23255772971,217795035,389043425,428911151,523721644,9170977119,2216905570,380450443,6989830071,373812203,7701441874,178218786,88268495901,9163581812,551815202,565701566,386892290,768816873,982027998,391594314,937094522,232242793,205615093,958187227,845631951,441839775,564255930,886499218,322121958,961912590,441938746,767035066,983931846,524631483
130423554,939427411,777947795,357335009,203810014,631385979,638026085,441344101,355681027,110245454,1541938,73151381,98614688,55462056709,22632167439,FUu,2883972426,180687382,762057674,47109586071,30111395968,144389691,28207903536,281613271,344009639,466512282,593522091,9774393397,2504425590,86417439,6332952848,244893921,7966876969,63623704,86575141418,9652663446,273112166,683634072,961018755,516626005,375190525,173099529,317392176,149341931,524904985,879427854,77005339,300430913,763982844,558582481,215193395,996753726,345608848,759133429,599438134,288545124
83463418,524508348,500204273,265911727,653011349,725426895,641496594,737531108,844353936,877502449,307198974,255023708,635000233,52974887235,22591382913,PeQ,2350954618,163224386,164063395,47534195197,36247882990,454590150,20779300295,234257832,301200655,476703186,597330766,9842950401,2757102183,834159209,6046369708,122704879,7337277681,113319211,84916988240,9726181876,376234458,615224265,227018767,389565941,407394423,248557175,751051511,790367781,911017623,842886409,807113524,124183796,926735052,395417770,528416721,491419065,664204846,629355340,365729909,112961296
923191812,185263196,312246434,924391509,667220227,151110546,104373859,788129271,632013079,40673671,545758150,343869903,554388324,55900333949,28258869459,SUz,2441991538,112080105,2682922,40998913531,31238350375,276637876,25693714006,239335404,321738000,448369368,539336467,9298483292,2654652602,762744526,6360517676,149875115,7960316064,257262019,84461587500,9586176300,80219818,40687011,130917773,412227291,343668464,741076661,543484130,283193471,324739459,956196003,291077717,51584382,269073376,894138179,379317458,371043642,378089876,754930596,138466366,344560646
277478442,903855005,156048286,906568501,123024454,968589585,986553586,586614501,575610570,229679311,107439923,780928796,977644291,55355594008,25829286965,Abt,2941351853,108948648,72685143,46777021283,35670936138,56705644,22947738351,223979272,371940159,400947132,565004982,9983769013,2160291590,95978038,6538335389,706273333,7074882792,13199051,83531205943,9272525679,858050488,549729192,38936745,264018763,354259392,584444821,814381075,318731329,927956418,516619112,815283965,37175085,840294384,607504359,578673698,376964511,61889127,845625348,829567044,205920513
124767543,601055338,404379263,158222580,188505333,457785711,134498684,851283458,431336694,530606365,297662217,272613934,903572390,50707576644,23372044574,lOH,2108106118,175090567,778365343,48780258392,39505925702,709852018,28971581018,227587950,357784554,480177207,505224173,9394204622,2665596831,839004753,6935251251,908569684,7724106188,644349901,81899933939,9628386517,677982127,7223820,998817016,284203533,887917700,150681850,372815820,561418335,134061616,902701337,687200091,89369917,817620271,385957942,331665345,369914587,595501685,190887119,81679965,476959374
515199530,236348866,233284766,209094884,934508643,191985032,462177026,39107669,193955031,992875274,933527118,763837510,876218738,56171329761,26133853213,Cdd,2723683263,164212463,55875686,47710182733,33432748050,193891793,27293383041,263404329,340324483,411705858,548852716,9083286134,2820820442,755418834,6220196255,9603159,7564880031,707760063,80915795596,9746086288,48592023,572191108,877061513,984209508,177473125,532867494,850022418,590327784,265879077,162200415,288942010,842593654,932257327,913810414,134124345,52095554,515064192,23807819,430628381,374892962
37227421,100645359,639495299,263396065,184789311,789060190,962049761,821924567,793399014,875460142,836701031,444699885,186640079,52888089624,21202427673,XLa,2393793551,199826497,821814227,43505880069,38540865008,756628268,21326877686,261554254,318700408,411780381,577527096,9093145029,2744963029,208680197,6000715408,976132404,7226280494,746411472,82658603368,9646175492,303443592,775062333,190965842,384145654,746364173,499987620,867499635,468860415,286307266,753623970,347188334,743487735,977296548,21346947,622779928,81156418,336180339,539953830,691346140,323173694
630744392,197409654,110538195,148720414,102103422,920359464,779798272,496027655,538784197,650779847,145920677,450776664,57513320,54070903432,27666813305,AdG,2917390265,151881063,66363563,49885290457,30296478305,849046955,27338023481,250624070,380095845,450127715,598120531,9808088896,2775788675,598109491,6247549935,772884757,7193245536,890455483,80305677493,9157925664,790849499,508016067,116969824,313800188,389939558,825760734,979206910,487657295,825854510,408897803,112629384,281839037,951572518,598163427,474960357,376692886,681957654,531971568,820120971,249133611
108943868,228136937,950162072,289715401,590853203,131545803,446938883,992125517,359960969,102660754,226776477,227843593,510366894,53567004163,23887371154,HHj,2157972112,170867996,303988528,48215942134,30435696451,504395581,27579322629,219907261,366327455,420737511,505927960,9858187128,2979115680,717343179,6155089470,118655389,7273429826,685253451,86278551950,9249699752,970116003,579873352,587191598,18215098,415837550,671440399,223868233,168095902,397767310,15210321,16965216,376043942,535901565,249592007,534859004,302128809,1710983,710449705,747363471,167431181
638636121,907040084,301603778,680643991,372219979,324309525,567175916,855042098,936674807,8213079,778092127,453670286,913418066,55349148568,27366490864,gZI,2433349625,174799850,487169214,45027884948,39057766512,475289329,27734375327,288550615,344212119,427289717,541182984,9233879642,2870323114,778282867,6914690672,708012773,7974787994,552197876,86496110561,9931686855,809084072,240288759,602397589,660724451,54181025,725641822,165238723,678436443,672065711,318066221,495359664,547281199,151158291,392227716,491194572,130913181,21569555,496611626,766954886,858731189
998902957,226748858,849353560,286933646,105978324,747548343,594147322,968597632,593701112,494838608,956262666,547101206,45767019,54007740908,28446221347,vYV,2735790812,131613672,201506270,40242738251,34867833621,356595,28772351528,297166121,313393743,457778562,561523933,9969279138,2513607122,607830447,6982143390,590699868,7474188370,50459942,85573856849,9534401260,26339253,592224102,495293155,619192234,737812191,207882774,99020246,881014089,758299846,441301587,864619844,516074989,470519454,700232648,343955213,59254166,73628280,215453748,506438420,585620738
450372582,740583354,775640145,799314474,671581971,337055981,977383427,48093976,992708832,776131578,223580134,339564003,203519466,59507177226,29947612854,acB,2694283668,190188729,391096640,43476321389,33813692988,208650334,25983781163,241198573,325922428,439973677,515446738,9359115661,2715557356,132764256,6186201636,150191932,7661499429,357744150,81476014877,9992576216,273571095,363983879,916031478,750952961,989237329,331257678,540193872,741809854,958777109,369370685,484639230,419312075,219861709,564481991,576127214,880418741,211236554,492326792,500882867,778192407
216251408,837901117,470608161,210992475,54036285,455277917,107747183,375514615,517056027,103502618,986928845,927655541,647236639,50312694697,20163519766,Xbg,2162754999,138384178,718021290,44576278005,32433347450,602273025,27623856441,267987558,328000873,407093891,520860673,9988264396,2181396580,364811468,6060024719,776947042,7924548288,701286390,81705259259,9860118092,438480738,41693928,749733768,190426736,922434441,358267383,646974673,668844556,332452778,831780981,830973395,734604040,858375405,157268390,901997082,326425849,1022143,327319341,847335055,334429442
627747125,712362775,148663205,554183107,458557257,833625352,308252580,519461793,582941784,59242252,721033739,506245722,495171611,51236881521,20258308452,kCI,2773840372,112847183,682355254,47973616962,32482432693,735317679,23727163257,257804013,304744026,401799849,539547412,9321333116,2724845031,198298462,6716261580,661402541,7383423042,139617061,83725592416,9639512763,51029080,394476200,783869858,735077159,905770927,827035191,518479241,680305637,176330688,717825183,709149414,614871162,793959324,794575734,122710096,792804853,986107218,660619654,345410228,533101388
15003096,466581742,482315411,524392652,388914596,665451356,992008780,650808759,798147597,999620539,485018558,495905905,644395852,52356337125,22428566728,otO,2867463757,116564387,78204243,45760253171,36873900345,72842180,20431422045,272504656,382392296,424140563,550345937,9463490042,2911678471,737451550,6393834802,138490417,7487501664,998409491,80934064799,9051647266,745974929,888827005,914175009,402513811,145870751,353632844,473586473,932580543,92480769,572909565,760696665,405153901,304830412,411440199,156816355,546018405,218063749,368786752,791076439,830050602
548057477,689694293,795869800,914074594,403520756,560878398,241303306,124451628,479845864,452979352,276716996,818574890,346990232,59472476599,26036517293,roK,2781079426,117617662,380140404,47336478953,30450695395,312655051,29979632246,299569309,365986746,429411570,554610092,9973786396,2599397478,173310915,6490817852,809037337,7483634908,226470095,83182965572,9700072262,956363472,963752975,374385227,809691804,368254465,569363432,138255950,582069282,925780942,579393096,956619392,153200714,591080059,838903552,890412022,533615646,319960842,189696574,989055648,867975392
195873259,564255921,852324302,29181232,267563890,944931627,977179082,680751806,676817546,526165972,957105127,475034914,172093607,51691013314,25128845459,rjG,2511373414,151774273,101419434,45630125252,36306818122,902531480,26375097632,268354844,339955959,433377620,556571082,9368785109,2393203951,459129822,6904690107,257440292,7333776926,864330507,85357174463,9706672046,69282791,34964818,924277319,997223007,740342834,425491406,857668622,859489967,356415717,34473982,38005942,565196420,154646787,491883755,261489957,676287787,748487369,343909738,62854829,244483336
672833937,534445915,904883091,336296501,864784572,800190963,590099336,721031364,152853670,409982840,232509069,11500536,387851950,51647321454,25183443363,qBl,2188725134,176664062,931703867,49940920225,36280565462,615271367,25272708959,200899917,307879439,447022583,538538109,9784545696,2978100602,234337442,6062696754,119655785,7809936099,44261006,84465827592,9603223296,4965851,827553205,490911546,497198059,423671736,614707814,7408350,925603638,121004691,106194749,944875157,52576116,330689068,57990990,705669923,766406181,105103956,966686898,931768087,289096101
765888225,479151138,176370432,563595295,597641279,119957765,344829540,235991004,428056827,373184468,819985318,241213094,690709236,52769624052,25494540779,Nhw,2554663489,106662524,908865522,47894879387,36258931348,76615290,23474536352,236165157,393494964,475745526,519620937,9162606626,2414313977,124372239,6377845863,135252143,7090706096,748240676,83953161684,9005287666,824609404,480999509,676159652,850372188,808516105,278191194,11476436,104843708,584598543,243702495,32432520,78627235,174854691,777170055,523444609,683025867,903409659,382852072,102434710,998362713
742388945,770645333,730725501,540532226,444136224,731126765,141091272,423598106,472652587,891505510,86797507,909750505,795348237,52453683525,21512904926,sXD,2749235614,165733217,769163000,44609388981,33264825027,771214632,29393030965,285095253,316725710,435768551,511680122,9162606626,2250341444,264938507,6561039462,429555863,7857495791,453802473,88977483700,9528496495,40772850,504043147,819441593,399594126,769740894,335497460,416875817,443912465,616063643,51922128,189677664,688091164,217363906,809090521,406035699,230200360,769211872,483364144,580227618,536389841
808450119,806730544,594425448,44067717,25169428,876458906,797836341,202508935,735648406,795784378,436239126,16852562,928742631,54640614328,23040150258,pND,2443183371,171268597,540281140,44266625084,37303166121,682741239,23377059707,235435501,330192049,410921722,585460314,9969279138,2728468518,292712826,6745501120,540095026,7139904701,605755376,89200927060,9951681879,92059508,96960862,211151867,128729540,843980841,718124683,379406552,152166416,105998318,967740191,893937862,312444946,401599256,841779565,454587493,541618864,272667708,584461536,240660279,398375230
60976904,474063135,171568895,234598944,876674506,403269905,652690911,815909863,425569439,814442062,828333974,880787104,207336876,55150104548,20208341815,Flt,2971396649,196543843,634045233,46010820435,37842650914,755136334,28050008144,219406752,373636132,486288527,595870605,9653534263,2848368107,254172212,6117989389,312137216,7624692419,754453934,83219743600,9721572043,602752254,979463864,382686191,172089472,671215797,996586171,511668413,580741089,275775028,655304957,347885102,227343990,601341022,253397913,312731302,593405072,378789812,915071318,30966485,356805407
436205333,518629816,750630737,44038412,723995423,905604613,527073006,492066852,269670690,64637277,355450070,389674674,183375939,50303140800,29932897310,dZG,2718469352,194832954,316450757,40062346279,34677399236,743507245,23249800999,217441321,382704676,423965767,513458907,9368785109,2788873279,395998501,6801460609,856779372,7504318417,840815095,84011118783,9116939549,466194352,614070639,19974359,894008848,727647289,46373627,696466642,189147484,444045961,388813061,154441399,287254980,222468058,375495806,259822769,624625136,873961050,291207299,133924461,778602319
380269118,172495024,398537907,12816219,695971047,310361233,411118591,412116733,592669374,620399191,478293269,774626075,340338053,52155882238,25995691187,Fxu,2439839371,123080520,477136482,45486390747,38017823648,426589063,22870545646,250883862,318191493,413888455,537058301,9778135705,2197934526,416873255,6983074658,158437095,7393564047,552812685,89310697984,9336668670,12364134,590866924,947375956,647046622,189476177,641522570,231181631,192126965,370797816,319115822,316441029,441550355,597299244,681764931,716963923,520189519,356709717,398661826,242958079,388249689
956907723,958586255,391172455,914945361,990411888,613755302,498224957,716625368,125976395,449798233,345998544,676914181,764594497,52566340102,21577592688,gYC,2315218528,165542848,509159540,48523913992,33382036244,233464795,26716582013,277475413,347325995,489891576,589215378,9068602776,2161822059,414157210,6567325647,776310165,7724774488,709280928,85502909307,9791635859,526742087,56412403,317816486,352479913,911677460,941289165,583719471,258706991,210568341,910051520,648982037,722844288,990329635,67184283,647780681,911743570,783966479,966058176,138818416,283271722
9558359,988315702,406496523,840196226,528295410,320025,637336732,618947676,391787575,715867972,95634710,917269427,262215563,55969230998,27533721898,Fwe,2760825870,192812446,413457335,47494512531,36781071929,579373655,21023861133,289203375,349252254,460991122,591916439,9778135705,2750741301,156271646,6392644701,299517341,7871390120,546207139,80997724279,9844479033,521283032,888928292,704479946,474313971,565407616,831007571,938824077,982432680,755439562,762515941,511856157,767290565,915605676,267333063,953040857,704398461,78670859,698601782,139928135,820838172
968121774,46505442,708457707,734221278,166237998,112851408,408243537,251790034,812683260,501857168,12276100,380637975,819321064,52505983261,23352129755,mgX,2976595484,179381943,645184713,43862080517,38707774865,383972647,26128999310,242936055,381227413,419439651,594197256,9359115661,2588911514,324140135,6420246890,601391126,7032965888,691632612,82414474123,9506976605,695949384,96050891,57101123,649190691,518692290,542192142,806518162,948364829,540246001,572854654,44730419,219773060,882942871,39952452,605599339,760158133,104385615,859336430,742385755,485272794
718160993,233629700,832435427,33331034,379245500,971844193,922437140,565587904,809508647,367331782,73738522,988540221,407047186,56274167154,22353041439,MCd,2231685761,114012998,895204897,41658842757,35287799004,603457083,25063491815,266610408,376032452,479590621,548255661,9368785109,2745867097,825888020,6027826413,496641067,7372331296,439218998,89815125253,9679655250,840313047,564407997,611717293,546592306,700973329,760526435,348021049,898903857,145760536,613269753,493612062,333804363,468612866,512020460,772396109,69356036,891212538,556710728,566944558,582606784
508015182,182816678,501670609,868357831,659158132,215661395,227467867,534372974,936944251,473005159,513851398,931215873,14403447,53390100177,23649389337,nWI,2852398369,150874257,718620692,41424361559,35867221591,947341274,25851626303,240492736,399990106,411884721,514085155,9170977119,2553852109,443546980,6188245179,528916296,7796652351,907579100,80001497190,9303441620,781445918,452412355,64002522,172883524,207310786,401401623,37924481,592360130,768809187,694297087,292989468,699419465,183541547,108726446,52913382,835533110,854173239,891734650,362812518,850232899
195746614,122456833,631604975,479930233,660311494,935968578,493902666,92140546,267268018,23924321,250933058,853800472,445819763,55393934446,24612156649,fYv,2684586501,154576198,28697682,49138821679,38353834367,428973397,23611503496,297058978,310919195,485092352,538491289,9225097094,2817360042,772192907,6508546855,229225623,7442007873,702062461,80647646003,9482835211,726836202,682372934,353550255,941645155,917845833,442307272,44236651,16658833,423754453,334488250,165117964,578842487,120119439,572900865,951946507,265672135,389318692,27546734,325146941,859751406
424069785,164833044,824201384,151502904,32902450,460918271,105857878,371598851,38773213,654045910,886178508,812048229,936307441,57182769704,20551267183,Pri,2958919978,194357000,319101360,44449710588,34705658170,209940173,22458622227,259352552,369721341,470831792,585096450,9988264396,2312496473,461408753,6448595217,244485816,7959121323,279660574,87652553975,9490491729,162797641,798330908,595260606,743797953,817986960,938257024,398913347,217320356,313500165,709312501,882668420,46348720,353177539,992315862,561483361,677513102,574580928,228731580,310880345,369610380
343892588,621274999,707608117,963378173,796421428,531150441,307822980,82308260,862331005,486531669,963298565,213364974,168525367,54945042107,27314384253,vKh,2875228334,141996159,247005675,47728459177,31595031877,734364265,24995953827,211760442,393826909,463261413,530815947,9298483292,2914552532,217903958,6638285495,723320290,7996670518,727754143,89869825268,9920281479,482014697,430694740,708877280,692384922,183645761,403295120,846937672,657011471,921671032,221150014,289264004,337696054,265231371,501624635,158384429,998380815,943375644,444370311,968642589,718604515
138214157,610814564,495942634,717806273,753779444,220039395,873894678,122955490,897017318,458055584,243406185,598966115,24982037,54034283659,28630783855,Krg,2223264721,196362539,377160615,42176042610,35978927691,185582005,26788243376,244710539,347081494,466393654,597462455,9394204622,2517665053,435630876,6702810276,380716085,7782624005,21273029,85380959957,9639124727,964347073,982038426,168868158,145779738,830973683,647811809,620528023,612208694,413051029,446726004,663482752,397449408,434214920,260779504,806687749,525345793,776167006,626616640,570939718,415765614
471195972,244457933,127810007,389090869,456693883,411711877,212474035,829070121,237196351,834163031,732650898,742451502,9963248,56852972725,22757662493,LEo,2853603142,118951644,450192118,40914932689,33256498520,171563104,25389695533,278529873,346096118,441997762,537559846,9225097094,2930496997,433318133,6100596375,48045204,7943199510,811711385,81937645740,9402116762,637533359,593858316,556980536,644754513,374490011,404161332,936400366,639602685,563143922,192875258,751083000,588068913,937145821,955366422,616832873,872836966,601783527,651479958,655227984,161140549
865109664,339877610,503554406,292565840,660040953,141626802,112761312,883620203,711735108,858812331,618352884,982681467,95904887,50991524844,20825342265,MqG,2445878103,193804146,382072029,43668431413,31384086658,365655317,29046976652,276282634,328962372,439739021,539636806,9204954223,2191678197,324088757,6871045091,418509348,7870498513,673472398,84835352080,9461658675,998803820,65235138,544669793,752820513,834277123,320191033,453298855,663865950,319214989,665838691,5563753,75877880,376187179,253139863,952868306,865898397,488417957,601771266,784878375,305384513
4123632,734330176,881886359,391825503,656697153,719450087,192634164,504203081,164078816,650195502,771060137,720559294,281421596,50537605332,25779660507,EpT,2286274024,167617381,445076945,44859771093,31941947043,912240261,29301504026,287331171,382981277,429879304,513908622,9033629863,2356841422,988593365,6843562169,560332927,7489015535,555963786,82811134778,9769691851,852035082,725450442,186246414,780988167,858554189,372780454,901237171,928115143,288866844,779565761,111826901,802003919,359445289,136292610,544702597,489959429,497923155,599080526,986836966,932469559
71720554,549419519,79136068,189981639,515542053,955020164,726851336,263036899,367170634,718841076,242637156,837204434,777321564,53589129483,20512781340,xAy,2127639912,190717506,98723316,40010081792,39445718659,479943842,22824574550,209059951,371325901,468974670,548831300,9774393397,2926887413,629879959,6145980349,691610389,7687727774,46460281,81727141315,9751814200,119449343,338338006,419730740,324451130,693540204,233054117,535934245,605404259,691474317,865168348,351039068,986225632,974203632,400038611,501309886,850848835,592846495,503590772,70905491,562260685
441949638,48484570,929894355,258988393,500667416,209672362,978507332,148762555,164464777,107238081,916674787,534102622,456277878,58880456716,20872754793,eLi,2250047827,145440058,847348377,47860709246,30254217066,161254850,29477968803,268517000,390486419,412336247,511368949,9969279138,2709852109,745005319,6894216841,159563355,7111518311,26413519,89401770894,9213989483,586428903,49177041,968405280,173754448,432585090,339998391,815415031,865533930,237470340,690820747,624651020,340061514,864144265,221083586,742367314,347853506,280060008,501166589,722349014,684965246
112236447,261456767,525763873,455177877,379028898,535513544,888347459,192209934,150084069,58539008,858116211,330045042,753811782,51443124165,28664652505,sBo,2099398401,160254776,607562702,45122570295,37117151160,585061379,29184788103,260262185,374923228,427558970,571463114,9784545696,2717358389,190981431,6976408429,772965380,7434618794,511056161,88583808706,9368858822,399119032,443136607,89511340,208196349,646440849,713885507,70234751,773003374,525967086,171274771,234649164,192132915,547929682,810150123,626764614,60635564,738746040,477221143,167910777,496246284
516410860,870819141,138883067,299300630,791805407,910026149,499940996,486514254,538523360,399168186,420591085,641168850,621340044,53570201551,29983398237,Pol,2745218436,150110879,846992528,47978853316,34616197997,471492215,21280509321,287401552,322384017,489258254,564367657,9805116623,2376607310,809307493,6092809574,182247018,7099849980,749301516,80270797968,9943340562,751316857,504474081,870106813,983803059,885947077,588380952,943343054,90164470,282896680,742625774,461866489,106370399,411930428,652348608,665582577,822683104,65244627,920514677,737858695,754032844
498262037,121829179,554447739,484317234,239963284,800254735,820163967,133899516,420051587,501346799,263494761,41264684,511656864,55505970100,20706966628,kUa,2774326330,164506411,542739415,45775071924,33547671451,936182143,20789417381,277942527,398726877,468800634,576776548,9093145029,2677619509,856518390,6905377802,108354880,7497964270,947150335,88183112582,9815571758,18804797,287651147,41343252,582760787,511034530,402457290,550025852,395236200,783683665,609839746,414449890,511755981,655445525,228410830,991131611,818774595,239566905,742753131,899824357,885653844
387170263,615050076,862524862,777017806,596611475,373584933,410892345,318791589,874419974,433172358,708370829,685902077,754823943,53567780892,23827677611,nGF,2739187425,114474700,326895409,45802047739,31070946097,105939255,24246969871,290428589,330653750,430476439,596124146,9225097094,2920259063,396259847,6517812217,419123324,7562058602,974267034,87772483000,9636156309,89948999,692521657,229578524,873688186,938864839,700781411,848108466,672524848,265560439,710123730,869487186,132464121,149838114,984411766,391741096,934982296,186545967,668743258,235930405,982089845
347317400,719384763,898630496,555767732,684806728,228074058,466150440,93443231,59391438,788257967,255027355,628923124,341248376,52745205008,27218768388,sVI,2846445669,179702693,438978642,48957001880,38282630868,165142316,28933283070,254746970,354356708,414895443,501549861,9794748398,2101062752,813050827,6814655828,380379837,7009475914,342809051,86847814767,9752554900,300555498,779844468,685886196,856722244,77943509,144541602,352818650,265940504,505377126,64253858,346522916,713696848,547984480,440161645,967384194,238074979,84151581,440615665,501963949,267396390
609859238,44287297,39209580,597049529,793716746,779697254,533978399,538271132,511448090,121307020,564845165,847209831,634558975,53763725770,27052457794,VyR,2443480174,128065261,992963252,40741275314,37574511965,714846960,22542757894,295530224,384934572,475980775,565583438,9144491953,2789133454,216077245,6533976291,399039307,7726888188,766392741,86453181558,9054976319,537557262,173027385,886438098,2134678,42765620,389861964,973860141,605173618,785000982,755919130,269713026,25229888,859775262,354865411,150268293,381757884,914929850,862873340,680255183,486372696
11636250,687491731,216144492,6028225,333710881,589371637,267958505,920230791,634373981,844373015,593131663,562532936,887544871,59011045153,23689259975,UBu,2712546320,165635598,693774995,41089980814,32085980316,375907697,23362518668,222808424,372613653,484906628,568999796,9959243138,2574446108,413570673,6341615030,873215523,7400341915,233845311,83714392885,9250155274,438557090,17352415,916327497,550535042,985157096,182551908,813921236,762304645,147540589,497494946,946576785,735703617,743327329,953605228,909927680,139176620,205952194,834623676,7735133,538250082
949559159,577078433,386556286,605687940,686463132,902397195,119918843,873702528,463073858,96177404,672412520,190379281,247891958,52392708340,23315614137,Rpg,2425412674,191040125,312573297,48891517455,38213449614,297349979,25772849903,201506737,304928859,408493548,570287212,9093145029,2975692878,312386430,6305309283,375969961,7912498148,236882559,80507387465,9952250544,220869242,18744621,455982625,523045785,570589083,405079875,53353224,119827860,996924052,944790605,306511059,2754097,657813252,160858805,387717053,64414435,620802523,516123206,928171534,667568129
317488636,360734840,579805826,407178120,287477436,723876920,298637521,496333840,817526038,817338561,97249418,105225432,843061406,52549113983,21125018847,jYB,2855023154,160963153,391928043,44951263509,36976910805,667782847,20126328325,207244097,365375031,400922911,539607182,9001857153,2979979057,200312649,6051392663,455744401,7659693682,900905695,88697661778,9754563904,941014634,753989306,249109082,114655286,350808628,387171703,248450267,49718727,889818059,327048930,243013418,422554665,221557319,296589382,6589136,118982801,436119227,304590409,124833156,876396683
173056422,496468810,989226934,290368300,162345050,400470765,241789489,25067599,960012617,355481638,399882993,752907782,117021922,54036635420,28074422925,qKh,2096088872,133712863,333627335,41675911962,32214765359,211841543,20494497469,286495349,386857245,477043230,582239931,9778135705,2943821782,464724771,6449675262,741444000,7048233245,487944294,80251785087,9067436827,120845088,1515232,401270870,350784859,336901097,171295988,437524353,48407674,47670242,850999124,812023011,626121188,552014945,447378696,170026609,927875272,266491373,800301221,899567924,491224221
360616565,123025209,155169315,361144836,673768312,115166345,554244538,727018482,453861373,927701741,508733215,894926329,480316140,56781192999,28674807154,pNl,2605107870,143364220,609589858,46716866486,37780774849,534823978,29983385370,262091320,350181641,421183742,599807699,9170977119,2913001408,675115713,6830541567,574019674,7052858390,138359190,86897588840,9300013892,885660149,98831422,643474194,704705164,121118437,781112438,905087110,894990500,109702479,585425534,267942892,451110535,885835628,759015156,10622658,230128299,755337955,121588032,809965598,845481560
501597654,7878394,490197019,312103283,870967757,977350625,58753105,871883580,28596383,718547257,536436590,990679284,5701386,57330273936,29752510544,LbH,2300621099,137687496,443450590,40507104817,33600576245,37896210,28692430900,287685650,356267747,428596143,581555919,9033629863,2598418882,772390539,6953270058,547267932,7616665008,510824745,87225044342,9360254184,955315030,669129704,52928138,100732754,715746214,120143954,930807686,404810702,475743035,988731996,394536733,620638263,149352835,877810388,729068372,901891580,539636466,252862393,955886699,350363702
271561834,4750015,138750953,10113454,290001201,160330476,735675704,718720384,595724732,207072919,142077139,605590448,43099757,59435163786,22208800038,RGz,2250916925,177238840,452541480,48924457744,38595060009,495665177,21530673304,265331484,324072495,403392839,559449769,9973786396,2645183898,209049615,6967918622,454513808,7921895096,297818235,83642843218,9685424537,839326327,102944499,951475780,733390493,588004159,985182628,866892921,759616813,611723688,155816044,326452059,723370502,991798644,138007436,296528757,299951957,840044006,37962111,353081220,825747952
600067240,801437858,920662934,973555959,922144814,274254973,795244498,805778688,766193628,873341769,522524900,886977316,711990367,59710955715,28843185496,Dnq,2793778655,185599827,23235654,41774314484,36241128029,29078400,26033361575,293300098,385086192,422122427,588847369,9170977119,2807201664,973775051,6563915256,950445130,7282195139,466741043,86756597251,9562043452,477192529,1104110,9798789,830261727,310406746,309771668,738477023,749228165,832570031,53345025,396728656,128107820,109048211,750022579,791144330,863596441,430376280,839069806,559798199,965304656
747942069,22939466,318370878,471457341,562228143,946765966,630567359,423847191,481482327,39312671,890530294,676307487,334384420,52835230357,21828160353,PEo,2143931980,185205666,194471026,40867964107,37160440852,403123868,27398764854,239672041,338232516,416153729,527015298,9860960149,2498898344,32746240,6138054334,709920780,7977349392,782403243,81454620229,9668071335,54148943,186039441,860668703,508431447,909034036,214805111,197331207,69305690,639196011,362968557,223168723,676905924,860412163,340718800,651843214,871123885,989607429,954125582,53268048,184244939
114472734,266044090,867031903,245510326,593962603,591380471,798294247,181656056,922142640,413945171,725248957,560922009,908604976,56463722143,26173704408,YZn,2330660266,116616925,554521024,40304624285,38432754190,706746982,20410224060,215981159,335316959,415563201,519442303,9917478814,2971472027,738222478,6115359126,328656643,7332996690,449391750,88352102784,9721586195,908178694,23511254,334711488,73408424,623241877,153175308,625196107,29491785,285127300,871428810,125662058,279825387,889922028,819137381,290804640,521718919,880774710,54130695,138206738,605192780
193322425,485481832,828499801,905891524,275586970,556068945,788524388,373160863,720778935,195217005,259405383,527766928,92754037,58301444842,25458531757,lAP,2549694955,105132400,431941032,43397084097,32448490190,137916535,20304406297,272947632,374591944,451390202,579583558,9784545696,2209807813,445789326,6875791350,503369266,7876764038,729858675,83755166595,9320208235,813737035,842994368,497661218,549000929,978722828,922865692,203802703,678729989,586406908,518417200,856656813,972488045,915569966,306097187,318785793,344235561,161559531,476934902,246389803,210185938
